PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,ZIP4,COUNTY
FL-P-15108,"BROWARD DUTY FREE, LLC",BROWARD DUTY FREE,3939 NW 25TH ST,MIAMI,FL,33142,6721,MIAMI-DADE
FL-P-15109,SELECTION DEVINE LLC,Â ,16500 COLLINS AVE,N MIAMI BEACH,FL,33160,4587,MIAMI-DADE
FL-P-15110,"UNITED GLOBAL TRADING, INC.",Â ,8841 NW 102ND ST,MEDLEY,FL,33178,1338,MIAMI-DADE
FL-P-15111,"UNLIMITED TRANSITIONS, INC.",Â ,2200 WINDING CREEK LN,FORT PIERCE,FL,34981,5000,SAINT LUCIE
FL-P-15112,SAN RAFAEL IMPORT COMPANY,Â ,1920 TAMPA EAST BLVD,TAMPA,FL,33619,3024,HILLSBOROUGH
FL-P-15113,THE AMERICAN GIN COMPANY LLC,Â ,2500 E LAS OLAS BLVD,FORT LAUDERDALE,FL,33301,1588,BROWARD
FL-P-15114,"SAFECO IMPORTS, INC.",Â ,5970 PHILIPS  HWY,JACKSONVILLE,FL,32216,5917,DUVAL
FL-P-15117,"ARARA IMPORT, INC.",Â ,3543 COCOPLUM CIR,COCONUT CREEK,FL,33063,5928,BROWARD
FL-P-15118,VALHALA ENTERPRISES LLC,VALHALA ENTERPRISES,2030 DOUGLAS AVE,CORAL GABLES,FL,33134,4615,MIAMI-DADE
FL-P-15119,GOLDEN AMBER CO.,Â ,13455 NE 17TH  AVE.,NORTH MIAMI,FL,33181,1716,MIAMI-DADE
FL-P-15120,"BANANA RIVER WINE & SPIRITS, LLC",Â ,748 NASSAU RD,COCOA BEACH,FL,32931,3046,BREVARD
FL-P-15121,"JRS CELLARS, INC.",Â ,7601 NW 68TH ST,MIAMI,FL,33166,2841,MIAMI-DADE
FL-P-15123,"SOUTHERN WINE & SPIRITS OF AMERICA, INC.",SOUTHERN WINE & SPIRITS OF FLORIDA,457 SW CAPITAL CIR,TALLAHASSEE,FL,32301,3816,LEON
FL-P-15124,"BITTERS AND GRAPES DISTRIBUTORS, LLC",Â ,540 N STATE RD 434,ALTAMONTE SPRINGS,FL,32714,2166,SEMINOLE
FL-P-15127,VINI VERIS INC.,Â ,3166 EDGEMOOR DR,PALM HARBOR,FL,34685,1707,PINELLAS
FL-P-15128,"SOUTHERN WINE & SPIRITS OF AMERICA, INC.",SOUTHERN WINE & SPIRITS OF FLORIDA,1890 NW 77TH ST,OCALA,FL,34475,2470,MARION
FL-P-15129,"FRACELI GROUP, LLC",FRACELI GROUP,19449 NW 14 ST,PEMBROKE PINES,FL,33029,3202,BROWARD
FL-P-15130,"KIOMS WINE DISTRIBUTORS, LLC",Â ,7204 NW 84TH  AVE,MIAMI,FL,33166,2334,MIAMI-DADE
FL-P-15131,"DAYTONA BEVERAGES, LLC",DAYTONA BEVERAGES,2275 MASON AVE,DAYTONA BEACH,FL,32117,5149,VOLUSIA
FL-P-15132,"VIGNETI D'ITALIA IMPORTS, LLC",ITALGROUP,2612 NW 112TH AVE,DORAL,FL,33172,1818,MIAMI-DADE
FL-P-15135,"SELECTED BRANDS DISTRIBUTORS, LLC",SELECTED BRANDS,5001 NW 13TH AVE,DEERFIELD BEACH,FL,33064,8649,BROWARD
FL-P-15136,"FRADEN'S PRODUCE, INC.",Â ,5415 LONGLEAF ST,JACKSONVILLE,FL,32209,2708,DUVAL
FL-P-15139,"CENTURY CELLARS, INC.",Â ,7352-54 NW 35TH ST,MIAMI,FL,33122,1267,MIAMI-DADE
FL-P-15140,JAVA LAVA TRADING COMPANY LLC,Â ,13180 N CLEVELAND AVE,FORT MYERS,FL,33903,6200,LEE
FL-P-15141,"SLSC, INC.",EXPEDITE DISTRIBUTION,2425 E LANDSTREET RD,ORLANDO,FL,32824,7927,ORANGE
FL-P-15142,ARK INTERNATIONAL INC.,Â ,112  WELLSTONE  DR,PALM COAST,FL,32164,4111,FLAGLER
FL-P-15143,"(W.P.F.) UNITED WINES & SPIRITS, LLC",Â ,2099 W ATLANTIC BLVD,POMPANO BEACH,FL,33069,2743,BROWARD
FL-P-15144,"GREAT EAGLE, INC.",Â ,2250 STARKEY RD,LARGO,FL,33771,0,PINELLAS
FL-P-15148,"THE GARDEN VARIETY VODKA COMPANY, LLC",Â ,12550 BISCAYNE BLVD,NORTH MIAMI,FL,33181,2544,MIAMI-DADE
FL-P-15149,HUGH E. HARVEY,Â ,81  NE 161ST  ST,N MIAMI BEACH,FL,33162,4220,MIAMI-DADE
FL-P-15151,"VIZCAYA WINE IMPORTS, INC.",Â ,12471 SW 130TH ST,MIAMI,FL,33186,6236,MIAMI-DADE
FL-P-15152,"VICTORY MARKETING, INC.",Â ,14653 SW 142ND PLACE CIRCLE,MIAMI,FL,33186,5696,MIAMI-DADE
FL-P-15153,DOC IMPORTS LLC,DOC IMPORTS,6915 US HWY,RIVERVIEW,FL,33569,4342,HILLSBOROUGH
FL-P-15156,LOTUS ENTERPRISE LLC,Â ,5824 PHOEBENEST DR,LITHIA,FL,33547,5533,HILLSBOROUGH
FL-P-15160,THE OTHER WINE & SPIRITS LLC,OWS,7300 BISCAYNE BLVD,MIAMI,FL,33138,5135,MIAMI-DADE
FL-P-15161,ESTELA IMPORTS INC.,UVA CELLARS,2836 STIRLING RD,HOLLYWOOD,FL,33020,1187,BROWARD
FL-P-15162,TERRASPANIA WINES LLC,Â ,7386  NW 8TH ST,MIAMI,FL,33126,2935,MIAMI-DADE
FL-P-15165,"FIRST WORLD IMPORTS, INC.",FIRST WORLD IMPORTS,4100 N POWERLINE RD,POMPANO BEACH,FL,33073,3041,BROWARD
FL-P-15166,ZACARELLI INTERNATIONAL LLC,Â ,11801 NW 102ND RD,MEDLEY,FL,33178,1006,MIAMI-DADE
FL-P-15167,"HEREDAD AMERICA IMPORTS, L.L.C.",HEREDAD AMERICA IMPORTS,4485 SW 8TH ST,MIAMI,FL,33134,2563,MIAMI-DADE
FL-P-15168,"STILBON TRADE, CORPORATION",Â ,5750  COLLINS AVE,MIAMI BEACH,FL,33140,0,MIAMI-DADE
FL-P-15169,"SANTIAGO MASTERBLENDERS, LLC",Â ,27200 NW 130TH BLVD,OKEECHOBEE,FL,34972,487,OKEECHOBEE
FL-P-15172,"HENRY DAVIS ORGANIC SELECTIONS, INC.",Â ,1693 RIVERSIDE DR,TITUSVILLE,FL,32780,4729,BREVARD
FL-P-15174,"UVA OLIVA, INC.",PENINSULA BEVERAGE,4100 N POWERLINE RD,DEERFIELD BEACH,FL,33073,0,BROWARD
FL-P-15175,MULTI SALES & PRODUCTS LLC,MSP,155 S MIAMI AVE,MIAMI,FL,33130,1609,MIAMI-DADE
FL-P-15176,SUNRISE ELITE TRADING INC.,SETI USA,5970 SW 18TH ST,BOCA RATON,FL,33433,7125,PALM BEACH
FL-P-15179,"USA WINE SOUTH, LLC",Â ,1350 SHEELER RD,APOPKA,FL,32703,6542,ORANGE
FL-P-15181,"FRESHPOINT CENTRAL FLORIDA, INC.",FRESHPOINT CENTRAL FLORIDA,8801 EXCHANGE DR,ORLANDO,FL,32809,7970,ORANGE
FL-P-15183,"CAPOTE DISTRIBUTORS, LLC",Â ,4743 NW 72ND AVE,MIAMI,FL,33166,5616,MIAMI-DADE
FL-P-15185,"THE FLORIDA BREWERY, INC.",Â ,202 GANDY RD,AUBURNDALE,FL,33823,2701,POLK
FL-P-15186,INCUBRANDS SPIRITS GROUP LLC,INCUBRANDS SPIRITS GROUP,11211 PROSPERITY FARMS RD,PALM BEACH GARDENS,FL,33410,3401,PALM BEACH
FL-P-15187,SENORIO DE BOCOS INC.,Â ,4805 N HESPERIDES ST,TAMPA,FL,33614,6407,HILLSBOROUGH
FL-P-15188,"A.M. U.S.A., LLC",ALESSANDRO MARTINI USA,1331 S INTERNATIONAL  PKWY,LAKE MARY,FL,32746,1405,SEMINOLE
FL-P-15190,GORDASH BREWING COMPANY,GORDASH BEER COMPANY,3804  SW 30TH AVE,FORT LAUDERDALE,FL,33312,6821,BROWARD
FL-P-15192,A & B IMPORTING COMPANY INC.,Â ,960 S OLD DIXIE  HWY,JUPITER,FL,33458,7282,PALM BEACH
FL-P-15193,"LIQUOR GROUP WHOLESALE, INC.",Â ,4600 TOUCHTON RD E,JACKSONVILLE,FL,32246,8299,DUVAL
FL-P-15194,TIKI TEQUILA OF AMERICA INC,TIKI TEQUILA OF AMERICA,2521  NE 46TH ST,LIGHTHOUSE POINT,FL,33064,7258,BROWARD
FL-P-15195,ROPE CORP.,FIRST CHOICE MARINE SUPPLY,120 N 20TH ST,TAMPA,FL,33605,6014,HILLSBOROUGH
FL-P-15196,"MANES INVESTMENTS, LLC",MANES IMPORTS,8267 MALVERN CIR,TAMPA,FL,33634,0,HILLSBOROUGH
FL-P-15198,"FLORIDIAN LIQUID ASSETS,  LLC",TROPICAL LIQUEURS OF FLORIDA,902 CARTER RD,WINTER GARDEN,FL,34787,4143,ORANGE
FL-P-15200,"A&M INTERNATIONAL WINES & SPIRITS, LLC",Â ,301 N ROME AVE,TAMPA,FL,33606,1641,HILLSBOROUGH
FL-P-15202,"REPUBLIC NATIONAL DISTRIBUTING COMPANY, LLC",REPUBLIC NATIONAL DISTRIBUTING COMPANY,441 SW 12TH AVE,DEERFIELD BEACH,FL,33442,3109,BROWARD
FL-P-15203,"REPUBLIC NATIONAL DISTRIBUTING COMPANY, LLC",REPUBLIC NATIONAL DISTRIBUTING COMPANY,9423 N MAIN ST,JACKSONVILLE,FL,32218,5749,DUVAL
FL-P-15204,"REPUBLIC NATIONAL DISTRIBUTING COMPANY, LLC",REPUBLIC NATIONAL DISTRIBUTING COMPANY,6526 N W ST,PENSACOLA,FL,32505,0,ESCAMBIA
FL-P-15205,"REPUBLIC NATIONAL DISTRIBUTING COMPANY, LLC",REPUBLIC NATIONAL DISTRIBUTING COMPANY,4901 SAVARESE CIR,TAMPA,FL,33634,2413,HILLSBOROUGH
FL-P-15206,"LATINO MARKETING GROUP, INC.",ANDES WINE,777 BRICKELL AVE,MIAMI,FL,33131,2811,MIAMI-DADE
FL-P-15209,MAVRAKIS WORLD TRADE CORP.,MAVRAKIS IMPORTS AND DISTRIBUTORS,3020 KANANWOOD CT,OVIEDO,FL,32765,8770,SEMINOLE
FL-P-15210,BM USA GROUP CORP,Â ,398  E DANIA BEACH BLVD,DANIA BEACH,FL,33004,3051,BROWARD
FL-P-15212,"DUTY FREE AMERICAS MIAMI, LLC",DUTY FREE AMERICAS,2315 NW 107TH AVE,MIAMI,FL,33172,2164,MIAMI-DADE
FL-P-15213,"BAREFOOT DAYDREAMERS, LLC",BAREFOOT DAYDREAMERS,3206 NW 89TH WAY,CORAL SPRINGS,FL,33065,4424,BROWARD
FL-P-15215,MERYL YANOFF,Â ,125 S STATE ROAD 7,ROYAL PALM BEACH,FL,33411,0,PALM BEACH
FL-P-15216,NOTHING BUT ALCOHOL INC.,Â ,3000 NW 25TH  AVE,POMPANO BEACH,FL,33069,1048,BROWARD
FL-P-15217,F D' MONTSERRAT CO.,Â ,4086  RAYNOLDS  AVE,MIAMI,FL,33133,6166,MIAMI-DADE
FL-P-15219,DENIS MORANGE,WINELINK,4207  VINELAND RD,ORLANDO,FL,32811,7489,ORANGE
FL-P-15220,C-TONIC CORP.,CRYPTONIC BEVERAGE COMPANY,1200 N FEDERAL HWY,BOCA RATON,FL,33432,2813,PALM BEACH
FL-P-15222,"BRAND NAME IMPORTS, LLC",Â ,6029 DEACON RD,SARASOTA,FL,34238,2720,SARASOTA
FL-P-15223,MICHAEL N. BRYANT,DUNEDIN BREWERY,937 DOUGLAS AVE,DUNEDIN,FL,34698,4945,PINELLAS
FL-P-15224,"MADAME DEATHERAGE ET FILLES, INC.",MADAME DEATHERAGE ET FILLES,931 ADAMS ST,HOLLYWOOD,FL,33019,1906,BROWARD
FL-P-15225,"DUTY FREE AMERICAS MIAMI, LLC",DUTY FREE AMERICAS,1800 NW 70TH  AVE,MIAMI,FL,33126,1328,MIAMI-DADE
FL-P-15227,"GAAMM IMPORTS, INC.",Â ,10 FAIRWAY DR,DEERFIELD BEACH,FL,33441,1803,BROWARD
FL-P-15228,"SELECTIVE WINES, INC.",Â ,618 SE 21ST ST,CAPE CORAL,FL,33990,2529,LEE
FL-P-15229,"FLORIDA MICRO BEVERAGE DISTRIBUTORS, LTD.",Â ,10219 GENERAL DR,ORLANDO,FL,32824,8529,ORANGE
FL-P-15230,"OBISPO, INC.",WINES OF NORTH AMERICA,3918 W OBISPO ST,TAMPA,FL,33629,7830,HILLSBOROUGH
FL-P-15231,"BESTLINE INTERNATIONAL, INC.",Â ,422 SW 2ND  TER,CAPE CORAL,FL,33991,1949,LEE
FL-P-15232,"PROXIMO SPIRITS, INC.",PROXIMO SPIRITS,12627 SAN JOSE BLVD,JACKSONVILLE,FL,32223,8642,DUVAL
FL-P-15233,D'AGOSTINI WINE AND SPIRITS LLC,Â ,7825 NW 29TH ST,DORAL,FL,33122,1100,MIAMI-DADE
FL-P-15234,SPAZIO 2020 LLC,Â ,4013 W LINEBAUGH AVE,TAMPA,FL,33624,5412,HILLSBOROUGH
FL-P-15235,"CARAVELA WINES, INC.",CARAVELA WINES,4534 FLATWOOD LN,ORLANDO,FL,32829,8668,ORANGE
FL-P-15242,GLOBAL BEVERAGE CONCEPTS INC.,CARIBBEAN COCKTAIL COMPANY,7149 SHANNON BLVD,FORT MYERS,FL,33908,4218,LEE
FL-P-15244,ADRIATIC ORGANICS LLC,Â ,2700 TREASURE COVE CIR,FORT LAUDERDALE,FL,33312,5602,BROWARD
FL-P-15245,THE STONE GROUP LLC,Â ,5701 BAYVIEW DR,FORT LAUDERDALE,FL,33308,2830,BROWARD
FL-P-15247,"LIBERTY MARINE SERVICES, INC.",Â ,2403 CORBETT ST,JACKSONVILLE,FL,32204,1789,DUVAL
FL-P-15248,EAGLE BRANDS WEDCO LIMITED PARTNERSHIP,EAGLE BRANDS SALES,3201 NW 72ND AVE,MIAMI,FL,33122,1317,MIAMI-DADE
FL-P-15249,EAGLE BRANDS WEDCO LIMITED PARTNERSHIP,EAGLE BRANDS SALES,111 US HIGHWAY 1,E ROCKLAND KEY,FL,33040,5460,MONROE
FL-P-15250,"FLORIDA SPIRITS, LLC",Â ,3 N HAMPTON AVE,ORLANDO,FL,32803,5907,ORANGE
FL-P-15251,"VERA FOODS, INC",Â ,8900 NW 35TH LN,DORAL,FL,33172,1228,MIAMI-DADE
FL-P-15252,"BIBESIA, LLC",BIBESIA,2230 SW 70TH AVE,DAVIE,FL,33317,7131,BROWARD
FL-P-15253,ALL AMERICAN IMPORT EXPORT CORP,Â ,1991 NW 81ST AVE,CORAL SPRINGS,FL,33071,6236,BROWARD
FL-P-15254,"BEVERAGES & MORE, LLC",Â ,5606 PGA BLVD,PALM BEACH GARDENS,FL,33418,4122,PALM BEACH
FL-P-15255,"NEW CENTURY INTERNATIONAL, L.L.C.",Â ,9500 S DADELAND BLVD,MIAMI,FL,33156,2824,MIAMI-DADE
FL-P-15256,"CFW DISTRIBUTORS, LLC",Â ,8992 LELY ISLAND  CIR,NAPLES,FL,34113,2612,COLLIER
FL-P-15257,"V. GEORGIO  INTERNATIONAL, LLC",Â ,12555 ORANGE  DR,DAVIE,FL,33330,4304,BROWARD
FL-P-15259,"STONE COMMERCE, LLC",STONE COMMERCE,140 FOUNTAIN PKWY N,ST PETERSBURG,FL,33716,1285,PINELLAS
FL-P-15260,"SCHEINER & ASSOCIATES, LLC",Â ,7870 LAGO DEL MAR DR,BOCA RATON,FL,33433,4910,PALM BEACH
FL-P-15263,"CELESTINE SPECIALTY IMPORTS, LLC",CELESTINE WINE IMPORTS,8520 SW 1ST ST,PEMBROKE PINES,FL,33025,4505,BROWARD
FL-P-15264,"INNOVATIVE LIQUORS, LLC",Â ,6100 HOLLYWOOD BLVD,HOLLYWOOD,FL,33024,7900,BROWARD
FL-P-15266,"PIK'N RUN, INC.",Â ,20101  PEACHLAND BLVD,PORT CHARLOTTE,FL,33954,2116,CHARLOTTE
FL-P-15267,"CENTURY CELLARS INTERNATIONAL, LLC",Â ,7791 NW 46TH ST,DORAL,FL,33166,5486,MIAMI-DADE
FL-P-15270,"HERMANE ETIENNE, LLC",Â ,2493 CENTERGATE DR,MIRAMAR,FL,33025,7237,BROWARD
FL-P-15271,ERNST E BASTIEN,MAYO ENTERTAINMENT,630 NW 105TH ST,MIAMI,FL,33150,1121,MIAMI-DADE
FL-P-15272,CHARLES IMEX LLC,Â ,8059 TWIN LAKE DR,BOCA RATON,FL,33496,1905,PALM BEACH
FL-P-15273,ALPHAPAC A MARKETING COMPANY,ALPHAPAC FINE WINES,7065 SW 46 ST,MIAMI,FL,33155,0,MIAMI-DADE
FL-P-15276,"EUROWINES U.S.A., LLC",Â ,8277 NW 56TH ST,DORAL,FL,33166,4028,MIAMI-DADE
FL-P-15278,ARISTA WINES (U.S.A.) INC.,ARISTA WINES,467 LAKE HOWELL  RD,MAITLAND,FL,32751,5922,ORANGE
FL-P-15279,VILLAALONSO IMPORTS LLC,Â ,5171  GARFIELD RD,DELRAY BEACH,FL,33484,4231,PALM BEACH
FL-P-15280,SAN VALENTINO IMPORTS LLC,Â ,15421 W DIXIE  HWY,N MIAMI BEACH,FL,33162,6060,MIAMI-DADE
FL-P-15281,"J & T WINES, INC.",Â ,5109  DIVENTI CT,SARASOTA,FL,34232,2200,SARASOTA
FL-P-15283,"WINES & WINES, LLC",Â ,6521 NW 87TH  AVE,MIAMI,FL,33178,1624,MIAMI-DADE
FL-P-15284,"VISSER CARIBBEAN, LLC",Â ,829 MEDINA AVE,CORAL GABLES,FL,33134,2417,MIAMI-DADE
FL-P-15287,"TAG WINE GROUP, LLC",Â ,6108 EVERLASTING PL,LAND O LAKES,FL,34639,2605,PASCO
FL-P-15290,"SHOTPAQ, LLC",SHOTPAK,1611 NORTHGATE BLVD,SARASOTA,FL,34234,2117,SARASOTA
FL-P-15291,ARTISAN BEVERAGES LLC,Â ,142 PINEHURST DR,BRADENTON,FL,34210,4508,MANATEE
FL-P-15293,"ROYAL BEVERAGES, INC.",Â ,4083 SUNBEAM RD,JACKSONVILLE,FL,32257,7505,DUVAL
FL-P-15294,"OBP, LLC",ORANGE BLOSSOM PILSNER,4410 FLAGG ST,ORLANDO,FL,32812,8018,ORANGE
FL-P-15295,"PORTOFINO WINE GROUP INTERNATIONAL, INC.",Â ,500 S POINTE DR,MIAMI BEACH,FL,33139,7310,MIAMI-DADE
FL-P-15296,GLOBAL SPIRITS INC.,Â ,820 N 8TH ST,LANTANA,FL,33462,1666,PALM BEACH
FL-P-15297,UNFILTERED UNFINED WINES LLC,UNFILTERED UNFINED WINES,10251 METRO PKWY,FORT MYERS,FL,33966,1010,LEE
FL-P-15299,A & B LEGACY CORP.,Â ,1839 KNIGHT AVE,ORLANDO,FL,32826,4911,ORANGE
FL-P-15300,"SOBE POST, LLC",Â ,1825 WEST  AVE,MIAMI BEACH,FL,33139,1441,MIAMI-DADE
FL-P-15301,"ENTERTAINMENT BEVERAGES DISTRIBUTORS OF FLORIDA, LLC",Â ,1930 NW 18TH ST,POMPANO BEACH,FL,33069,1605,BROWARD
FL-P-15303,AMERICAN SPIRIT BEVERAGE COMPANY LLC,Â ,3001 S OCEAN  DR,HOLLYWOOD,FL,33019,2870,BROWARD
FL-P-15305,"FRICKEN WORKS, INC.",Â ,635 COURT ST,CLEARWATER,FL,33756,5512,PINELLAS
FL-P-15306,"GOMI USA, LLC",GOMI USA,11231 US HIGHWAY 1,NORTH PALM BEACH,FL,33408,3216,PALM BEACH
FL-P-15307,"J.J.TAYLOR DISTRIBUTING FLORIDA, INC.",Â ,3021  CROSSROADS PKWY,FORT PIERCE,FL,34945,0,SAINT LUCIE
FL-P-15309,"GOLD COAST BEVERAGE DISTRIBUTORS, INC.",Â ,201 EAST COAST ST S,LAKE WORTH,FL,33460,4422,PALM BEACH
FL-P-15310,BOISINEAU INTERNATIONAL COMPANY LLC,Â ,8429  LEELAND ARCHER BLVD,ORLANDO,FL,32836,8833,ORANGE
FL-P-15314,"TEQUILANA WEBER, INC.",Â ,330 CINDY DR,WELLINGTON,FL,33414,5156,PALM BEACH
FL-P-15316,"MICRO MAN DISTRIBUTORS, INC.",MICRO MAN DISTRIBUTORS,166 DOUGLAS  RD E,OLDSMAR,FL,34677,2801,PINELLAS
FL-P-15317,"R.A. TOMAS ENTERPRISES, INC.",TOMAS IMPORTS,1604 E RIVER DR,MARGATE,FL,33063,2826,BROWARD
FL-P-15318,INNOVINO INTERNATIONAL INC,Â ,7707 N UNIVERSITY DR,TAMARAC,FL,33321,2954,BROWARD
FL-P-15320,"FIVE STAR WINE IMPORTS, LLC",FIVE STAR WINE IMPORTS,3750 HACIENDA BLVD,DAVIE,FL,33314,2825,BROWARD
FL-P-15321,ITALCIBUS CORPORATION,ITALCIBUS,376 NE 56TH ST,MIAMI,FL,33137,2539,MIAMI-DADE
FL-P-15322,NOBLE BRANDS IMPORTS INCORPORATED,Â ,407 LAKE HOWELL  RD,MAITLAND,FL,32751,5911,ORANGE
FL-P-15323,"GULANA GROUP, INC.",Â ,8403 VIA SERENA,BOCA RATON,FL,33433,2241,PALM BEACH
FL-P-15324,IMEX INTERNATIONAL SERVICES CORP,IMEX INTERNATIONAL TRADING,5396 PERGRAN CT,JACKSONVILLE,FL,32257,1229,DUVAL
FL-P-15327,"ER IMPORTS, INC.",Â ,1289 N US HIGHWAY1,ORMOND BEACH,FL,32174,723,VOLUSIA
FL-P-15328,WINE INNOVATIONS INC,Â ,1927 PASSERO AVE,LUTZ,FL,33559,7352,HILLSBOROUGH
FL-P-15329,"MERINOFF SELECTIONS, LLC",Â ,9900 W BROADVIEW DR,BAY HARBOR ISLANDS,FL,33154,1130,MIAMI-DADE
FL-P-15330,NETWORK COMERCIALIZADORA COLOMBIANA Y UNIVERSAL USA LLC,COCOLUSA,6885 NW 25TH ST,MIAMI,FL,33122,1826,MIAMI-DADE
FL-P-15331,"KENSCOFF BREWERY,  LLC",KENSCOFF BEER,6542 W SAMPLE RD,CORAL SPRINGS,FL,33067,3233,BROWARD
FL-P-15335,PAUL A. LARA,VIP MIAMI,1233 SW 177TH TERRACE,PEMBROKE PINES,FL,33029,4826,BROWARD
FL-P-15336,"BROWN HUNTER, INC.",Â ,215 S TESSIER DR,ST PETE BEACH,FL,33706,2819,PINELLAS
FL-P-15337,"KARADECI GROUP, LLC",Â ,13506 TUFTS PL,TAMPA,FL,33626,2947,HILLSBOROUGH
FL-P-15338,"FORMIA IMPORTS, LLC",Â ,20101  PEACHLAND BLVD,PORT CHARLOTTE,FL,33954,2180,CHARLOTTE
FL-P-15341,"ROYAL BRANDS, INC.",ROYAL BRANDS,1101 11TH WAY,WEST PALM BEACH,FL,33407,6681,PALM BEACH
FL-P-15342,"TURTLE DISTRIBUTING COMPANY OF SOUTH FLORIDA, LLC,",Â ,1251 COMMERCE BLVD S,SARASOTA,FL,34243,5018,MANATEE
FL-P-15343,"FATTORIA DI MONTECCHIO, LLC",MONTECCHIO WINES,11801 US HIGHWAY 1,NORTH PALM BEACH,FL,33408,2844,PALM BEACH
FL-P-15344,MICHAEL DRE L.L.C.,Â ,221 S 78TH ST,TAMPA,FL,33619,4225,HILLSBOROUGH
FL-P-15345,AVE PHOENIX.US LLC,Â ,5711 SW 88TH  ST,MIAMI,FL,33156,2063,MIAMI-DADE
FL-P-15346,"SHAGINA, INC.",SHAGINA ENTERPRISES,21188 W DIXIE  HWY,MIAMI,FL,33180,1133,MIAMI-DADE
FL-P-15347,"NGB INTERNATIONAL SPIRITS, LLC",Â ,429 LENOX AVE,MIAMI BEACH,FL,33139,6532,MIAMI-DADE
FL-P-15348,COCAMO DISTRIBUTING INC,Â ,385 WILLIAMS POINT BLVD,COCOA,FL,32927,4620,BREVARD
FL-P-15349,"SALMON & GRUNEISEN DISTRIBUTING, LLC",Â ,18267 NE 4TH CT,N MIAMI BEACH,FL,33162,1011,MIAMI-DADE
FL-P-15350,"OLIVA & COCKREL, LLC",GOS WINES AND SPIRITS,250 E FIRST ST,JACKSONVILLE,FL,32206,5004,DUVAL
FL-P-15351,"4PALMS, LLC",Â ,5410 W TYSON AVE,TAMPA,FL,33611,3228,HILLSBOROUGH
FL-P-15352,"MINIVICE, INC.",MINIVICE,755 ALTON RD,MIAMI BEACH,FL,33139,5518,MIAMI-DADE
FL-P-15353,BUENOS AIRES GOODS LLC,MENDOZA SPIRITS,723 NE 2ND AVE,FORT LAUDERDALE,FL,33304,2644,BROWARD
FL-P-15354,TIJUANA FLATS HOT FOODS INCORPORATED,Â ,1075  CENTRAL FLORIDA PKWY,LONGWOOD,FL,32750,7629,SEMINOLE
FL-P-15355,"PIG TALES, LLC",Â ,7237 BLACK BULL LN,ORLANDO,FL,32835,5175,ORANGE
FL-P-15357,"OLD WORLD WINES, INC.",Â ,3224 BAY ESTATES DR,MIRAMAR BEACH,FL,32550,7817,WALTON
FL-P-15358,"RAMA BUSINESS CONSULTING, INC.",Â ,518 N TAMPA ST,TAMPA,FL,33602,4820,HILLSBOROUGH
FL-P-15359,THE IMPORT GROUP LLC,Â ,809 NW 98TH AVE,PLANTATION,FL,33324,6128,BROWARD
FL-P-15360,ZINTAX LIMITED  COMPANY LLC,Â ,3015 EMATHLA ST,MIAMI,FL,33133,3224,MIAMI-DADE
FL-P-15361,CELEBRATION TRAVEL INC.,CELEBRATION IMPORT & EXPORT,8300 W FLAGLER ST,MIAMI,FL,33144,2096,MIAMI-DADE
FL-P-15363,"SANTIS IMPORTS, INC.",Â ,17102 SW 39TH ST,MIRAMAR,FL,33027,4616,BROWARD
FL-P-15364,MIAMI KOSHER WINE CORP.,Â ,7225 NW 68TH ST,MIAMI,FL,33166,3017,MIAMI-DADE
FL-P-15365,"CANTINA WINE AND SPIRITS, LLC",Â ,3880 PEMBROKE RD,HOLLYWOOD,FL,33021,8108,BROWARD
FL-P-15366,O.J. EXIMP L.L.C.,Â ,2760 INDUSTRIAL PARK DR,LAKELAND,FL,33801,7108,POLK
FL-P-15367,NJS WAREHOUSING & DISTRIBUTION SERVICES LLC,VENTURE LOGISTICS,2000 NW 84TH AVE,MIAMI,FL,33122,1520,MIAMI-DADE
FL-P-15368,"SOUTH FLORIDA WINE & SPIRITS DISTRIBUTORS, INC.",Â ,7933 NW 64TH ST,MIAMI,FL,33166,2723,MIAMI-DADE
FL-P-15369,"ALLIED GROUP DISTRIBUTIONS, LLC",TATTOO BEVERAGE DISTRIBUTORS,13551 SW 135TH AVE,MIAMI,FL,33186,5839,MIAMI-DADE
FL-P-15370,EXIM INTERTRADING BAN CORPORATION,EXIM BEVERAGE,13538 VILLAGE PARK DR,ORLANDO,FL,32837,7699,ORANGE
FL-P-15371,OAK ST DISTRIBUTION LLC,Â ,2670 ROSSELLE ST,JACKSONVILLE,FL,32204,3054,DUVAL
FL-P-15373,"PERFECT SEASON, LLC",PERFECT SEASON IMPORTS,2800 INDIAN RIVER BLVD,VERO BEACH,FL,32960,5272,INDIAN RIVER
FL-P-15374,SELECTIVE WINES & SPIRITS INC,SELECTIVE WINES & SPIRITS,9320 NW 13TH ST,DORAL,FL,33172,2808,MIAMI-DADE
FL-P-15375,FRANK M. BAROUDI,PURO UNO,511 LAKE LOUISE CIR,NAPLES,FL,34110,8656,COLLIER
FL-P-15376,G & M WINES DISTRIBUTORS LLC,Â ,7300 NW 77TH ST,MEDLEY,FL,33166,2206,MIAMI-DADE
FL-P-15377,SIKORSKI CORPORATION,ELIRO MARKET,10701 VILLAGE GREEN AVE,SEMINOLE,FL,33772,2902,PINELLAS
